sk_d_aluno,sk_d_periodo,sk_d_curso,situacao_matricula,situacao_matricula_simplificada
88f760dd6fc5f33abbbc042a1411d6a9c50b0d42d4212554f8aa53055a963db2,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
0ff1c6925bf72af0056b8b44e0d18aef0dcfe06672908d6342c9aff0e963e39f,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
ce3694430af9abfceae697a3af4b0d536ce3de300bd6fa8ddbd50dc73a27f1d9,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por rendimento escolar insuficiente,Cancelada
28fc96cf7348e9b451963c60094328dc21f4a771e41a418fa3016544b7b8de2f,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Cancelada
64965177642b31fe6b5becf49a2691e819b283ad575cc275feb443c3e00b95c8,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
6e573e7ac030b299d469f974e6071efe12d728cb0144f5e86dfd56e2ee90f556,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
501a02b1cfc399b12d66b7b60c282f46eb5fac55c27eba088fdcd630777c3d30,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
35fb5d7019454b2fc53e198cc208dcd6a7114276487d56d07517ee345a8b1b7a,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
24f8a13bc486ced1e8d2738d0b2f7b9473c4560487e3ca610bcb8c49c0ca9950,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
11e0241679677defc1c49e17a3bdc4f60f4dfa33a112e89a160a95ac1724d7dc,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,18d23ee40f36af9a5cbd3ffe0e233fd62709a75b2b0ce307daf9f837c7cd5ea6,Cancelada por conclusão de curso,Concluido
c15a293fa8f8d8354c969d598123f650e2116834a576ac00b2327d137e973177,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
80d4fe1b081e9b3b54ce633921111bc24dcdee6a91f07536cf96fb3d3d10a552,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono,Cancelada
3f54639070f3ce8917904d71fa07bb19b596ffe326026e2283bd62de127baec0,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
a549aebcc9ee3f863aae2b777020fbc5330e4b2e0c37f572f1e721051d9d276b,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono,Cancelada
2e891455bce9242e9208832f29586b816496637b64ad9cba3fe6e24afa1df9e0,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
f48ad9b1264e976a3f1392d3eb05f8581679288f41a94371f108ecfa782b8e1c,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
50afd120128b1479f0affcb33bd193cdff66987e1a8488b2afadbb7e535c434b,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
a24bf9d27d0160b587a9a5f730e823945022a1360ea7d803fe4122227af4c8ad,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
b19595ca877a823cdb2c03e6d9be33b1cb32add6daf83c28d84e35744d2ba049,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento a pedido,Cancelada
10e5264d40fb1c8434ba36a04ebb5afa141f6e609b643961c50390232cc8053a,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
970cd965c5c1894b723bdaa19acc91e26f6933817c84a34b2d262e7e1af241e3,a5ebcb5a2af796da2bb75cb5e5fdc8585afde0a591fb6ced6f16c983cf5e94e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
1e158182eddf30d3204a5dfeb3c3b275cdd52a67463f4a92f575ca71127c9e55,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
67986dfdcc75380fa62528319381a46bd49ef3dbcbfa22a7af79b08938b04505,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
cba07d79c4aba117faf1b28e39cd9b42727c4ccdebd3dcc3bcdb50298154ab13,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
f781baa1be88f725e13b992d12fcec87b0f3b5f2e0eb1b3d45da2e06d3d3f43e,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
b7f7b2b35bb1443847cce19d4275ab04936583815a15df09e12e5f38b766a1ca,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
51043a47016dbd76bfd70deadacb2d8dc2faa11381aa65bd3199a1791dfbd206,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por transferência,Cancelada
dea67a552711c3611c60162e021433c0bbb3a6587b015384903ff578a29a03d6,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
c9b74024dd72b0e9f834a5aeb7b09f5d7d01ea550d3edbf36f86c4e1b4f17661,8a80ee7b5dadabb0ddc70d2f69bc6f899fd1048707431c2388b357a3828e66f0,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
bbe3a702483b53d70c1e9eb61109925f021411b20120ce75133d6355df071a85,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
57de858b65da5a4f938bc63adc153f76c48dca91dc8412d59111fb31e94168fc,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
d909101411fefed633f66e5a3869a77fdbd3fb3d9ca39f63db8cfbeb25d1507d,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
c3540ec5d2bef60945ea3d1acc41d48815e61ec4cddf0d59388ab2789dda5e84,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
0bade5dc1d9fda0fbd5ba3f5e8bcf00bc8e88bab25acb75a6113f50ab4c9ef7e,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
acf3c3c407fe3154123d66f25f16350f61c13402165156e74034f804e2d465cc,39a0df8b51218e8a3d3fc9de1d7f132ab2e5d1c79ee40803b270c121f8aefba8,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
99ab180c4fa0f8d21479ba355e1798e0a03c0589c80129dc2b3d92919cb348b9,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
47bfffb8c91a5131c53430b64e5f98574c6396936989336782bba5cc2b2fc949,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por ultrapassar prazo de integralização,Cancelada
0e0893b987303f628ad2a739583c99f9b4703bca7bacac8ef56a191147583287,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
dafca9464303734a2a6aedd565996699bdc3611614a87db49ec9bbec63478871,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
e5071eef6b9c6dc8e01a423774a6f2476b06808f21e91d2cca1bde3b4095a800,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
cf50265aea0e13dff11fe267c5363ef5480bbd812b33096ff254a76c3831f3e4,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
f1ca7a787d988c22654d523223dbb3e06f3362ee44f642c850c6b3440f4518d9,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
574a2d458ed28f87f1e73cf8a2832e127093e92afeaaedc0b42f41a88867e9eb,a5ebcb5a2af796da2bb75cb5e5fdc8585afde0a591fb6ced6f16c983cf5e94e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
6997dd6d04e9af30dc2f1dfb5ef0e887888ed539fec71b810020f5586a6a3353,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por transferência,Cancelada
814e74d969a1f1782cce98ba2103fc61bbba853f1205b61483c5f71e2d2d69a8,39a0df8b51218e8a3d3fc9de1d7f132ab2e5d1c79ee40803b270c121f8aefba8,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
5b9ac3a70e101a4d7b39c14c6fca3d3068218240a746d0afb93aca9a613d9668,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
d88f637cca4e9c75d41b60ba33632a572d76d312df0236b6539692d424aa19a5,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
b90daef27b670eace61e62a7004b4a65b81784c2e6471cecd52affee3f1bf340,39a0df8b51218e8a3d3fc9de1d7f132ab2e5d1c79ee40803b270c121f8aefba8,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
e6a1484252c113931e6191cc030e8e0778774572612e2ddbabe0776ea06cc0d1,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
b35f50e6921a41eda950c080d4e311c7e53f88725b2bdeb4acb07e48855f1751,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
2f98bcad2d4889fb03648b7714a3bf56ee3a6a95c379363bd92e0594ed601ea9,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
182ed4deacf0fddd51d329ca177ad0b5c097af50ef1aa9618acd555466e9e39d,a8608082b671dc32d0f486fdc74d98eca1d6b397f6ec5d33996fef1e76f63d57,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
c50de270e9854da3d0484561b8cfc55bb0be4245e79ad761b557603bb8f477c1,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
bf43cc1f72b9ac0c718f5cf75c4526371bf6b88088457784c6e711fa62fd74a1,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
14811306dc5dd085bc69b2203a51a03550ba53be67c1d9f6b4c2a8b0abcf0467,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
250644d0e384bca35f29d56156a499084922e0184de24f4ca323dad60c9d6331,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
06cb7001ecde235f6efa9981fbfe6ca6c032ec3f70c5a428e0a486ab9dcf7263,a5ebcb5a2af796da2bb75cb5e5fdc8585afde0a591fb6ced6f16c983cf5e94e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
7db437de1a20fa6f359cfaaa71478d8177ff7506a896048538fca833ef19814a,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
f8f88f149956e92c079b38a57ced42fa325306d8c4bd1bc81df367fb3b528230,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
76fbe4b37e84e077c231641f362004e44942583866830e007730f89c0f066d8f,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
47aaafd0770537e8a423993f65bc191741e5af5364c3ea290a7a9449f0e22a06,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
1fec39f8c6b5b72884fd345f5d10a0e0678b5b68c98d0a5ecee441c00650545a,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
eeced49a20a764c17a70b4d703fca10f13ea10ba434ace7a8c18a3be3ce5b48e,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
0c31b76c3333ec347e241bd50c96ca798749615d7f625dd77a7584b377f66f20,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
9e71d910e4be79b11769e6c84a6e0fc02ddc790c3b4c0e61d8dd33eea79196e7,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
a9926703eb633122296c0e27181073812b7c9b2a5a94613501c5a89ad445b690,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
04d3d1ddbb48274a7b2647dc5aec704ee12d5f22c54a389912c3816c7fa1c9a2,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
e7c708ae774eaee1cfb990a1d41c3de4809c732109b89b5983e8c31b7d55bbd5,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
8e6b3784aa7fb3665adf89eda4df4f652cafa81474340176cb7d8c6124f2da6d,81684e276b6c3eb41e2872e5bf148226f48cdf43c5be3c9233f3c8ddef59f55a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento a pedido,Cancelada
a0f170f7bc8c9ebc9dc9ec05ebc8d18a7f553463fa68b8f91b717f0bc23ff9df,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
d2a4fb4827ab7d723b84c7f21c1b37787d43e07ce45727ec2ca6a12daddfa6e4,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
d36f83d63db561d1a5e54220670fe1c44a2a4e43229da4500014edaefe271f23,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Cancelada
e6e2413c6fda61d9a8d4338e73e169541cc89785f224c17ecfb81accc4babef6,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
a90df68fa5e7b14a5144b6bb601196a082ad2677bef44a831df6f666f959c46e,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
e9a21265d2dff059035997a1b4fd3c86b93f10bacf2caadc7700ce9704a1118a,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
5dfe171738c449af89dbe42c076b65284d3a38caa44cf9203f17a22b2402a60e,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
9964cc9861d0aa545ace5d5f052e4531a1a1460f588413560f16709aa7e21523,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
2177aa330f1c502ddddccf586e190dfc74c940468f2e9a8c040f07037cea85e6,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
bca6007c532e0ab82eb9a970456499014c4196cd164df63a77aadd9e8093c1c3,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
f02b60c456cf1e08122101a8c2b98c59fc1e2bcd282bd9fad02a3ed540b151eb,224c11eb2d29e47ad48c9f9f6b5ea32d4ac71e3607c11d7e0c51c17839d3789b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
23e074421f26093935577b39f96da9d590feac38dfdc716e1f7a680a18368bd0,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
168b686adb6eed7a01a78cab37e2acf9853179dee703c913b04106d478f75aa2,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
34326a8dd7a485f61f9ab6fae3b828bc1fea8d996dc00cd1a0b89904e3c6eefd,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
394ed0525a06a425f5e8f8d97d2fb4fe0c3c125eccc400d355be1e12e2ee9778,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
36d7da7da8a4824be91f1f8cd6fbd189d1122b1b008255008f036e394ece77b3,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
5280b18acf3751a7f69389c8a534dfcc4d8a1050c0c66529cba9188bf572d384,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
d3eddc0c69a48887b3d7da0b2d26b2b3dae853d009efe720b7db03816e7aed29,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
cd7aec9aa0546037ef25d80bdec7f301d09a2369ea4df9c99883eb13b9d64cde,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Cancelada
acdc71de72de523d86bfc6634c716cc9b622ea1e25bfcce2b655536e208cf124,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
f7480ca2aab924f6ff2b450f0f41805e5d9054e8b6556f3c7b3ff7479626e8bd,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
5a7c84b3c9bd865c68243420e4e6473424313947d0341714f7a3b59e4426bed6,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
6a86b0bd772466458e4d5f1a2652d246ef22cb786c262a0bc244db7997ff3fec,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Cancelada
